[19, 21, 23, 22, 21, 36, 17, 16]
0.866[19, 21, 23, 22, 23, 36, 19, 17]
0.898[19, 20, 22, 20, 22, 32, 19, 18]
0.912[19, 18, 22, 21, 22, 29, 25, 20]
0.927[17, 17, 21, 21, 21, 28, 25, 21]
0.949[19, 17, 19, 21, 20, 27, 26, 21]
0.972[19, 18, 18, 21, 21, 28, 24, 23]
1.003[19, 20, 19, 21, 22, 30, 24, 22]
1.009[19, 22, 19, 20, 21, 32, 19, 20]
1.032[20, 22, 17, 20, 19, 33, 19, 21]
1.047[17, 23, 18, 22, 24, 36, 19, 20]
1.069[20, 22, 19, 22, 22, 34, 22, 20]
1.092[20, 22, 18, 22, 22, 36, 22, 21]
1.107[19, 20, 19, 22, 21, 35, 21, 22]
1.129[21, 22, 20, 22, 23, 34, 20, 20]
1.152[21, 21, 20, 21, 21, 35, 23, 21]
1.167[20, 22, 19, 20, 20, 37, 21, 20]
1.189[20, 21, 19, 21, 19, 32, 22, 21]
1.213[22, 21, 17, 21, 20, 35, 22, 22]
1.226[21, 21, 18, 22, 18, 35, 22, 24]
1.249[22, 20, 18, 21, 18, 31, 20, 24]
1.272[20, 19, 18, 24, 19, 30, 22, 23]
1.286[19, 18, 17, 23, 20, 31, 20, 23]
1.309[18, 18, 17, 23, 20, 28, 20, 23]
1.333[16, 15, 17, 21, 22, 28, 24, 22]
1.346[17, 17, 19, 22, 23, 31, 24, 22]
1.369[18, 16, 19, 19, 22, 30, 24, 24]
1.392[20, 16, 19, 21, 23, 29, 24, 23]
1.406[21, 18, 19, 19, 24, 31, 24, 20]
1.429[21, 20, 19, 21, 24, 29, 21, 18]
1.452[20, 18, 18, 20, 23, 32, 23, 22]
1.466[20, 20, 19, 21, 23, 34, 20, 21]
1.489[19, 20, 19, 21, 23, 34, 21, 22]
1.513[16, 18, 19, 23, 22, 33, 24, 23]
1.526[17, 19, 19, 23, 20, 37, 22, 24]
1.549[18, 21, 21, 24, 21, 34, 22, 21]
1.572[18, 20, 19, 24, 21, 30, 25, 23]
1.586[17, 21, 21, 24, 19, 36, 26, 25]
1.61[17, 21, 20, 25, 22, 38, 24, 25]
1.632[17, 21, 21, 25, 23, 34, 24, 25]
1.648[17, 21, 21, 25, 23, 34, 21, 27]
1.669[17, 22, 23, 23, 24, 34, 20, 24]
1.692[18, 21, 21, 22, 25, 32, 19, 23]
1.715[19, 22, 22, 22, 24, 37, 21, 27]
1.729[18, 21, 21, 22, 23, 39, 22, 26]
1.752[17, 21, 20, 19, 23, 39, 23, 23]
1.775[17, 20, 19, 21, 24, 39, 24, 25]
1.798[17, 20, 20, 20, 24, 37, 22, 24]
1.811[17, 20, 17, 20, 25, 32, 23, 21]
1.835[16, 21, 20, 20, 24, 29, 23, 21]
1.858[17, 22, 20, 21, 23, 31, 22, 23]
1.871[18, 22, 19, 21, 21, 32, 21, 23]
1.894[17, 22, 20, 21, 21, 30, 22, 22]
1.924[18, 22, 20, 20, 18, 29, 20, 20]
1.931[19, 23, 20, 20, 22, 29, 19, 23]
1.954[19, 21, 20, 21, 23, 30, 18, 22]
1.977[18, 21, 20, 20, 23, 30, 20, 22]
1.991[17, 21, 19, 19, 23, 33, 20, 22]
2.015[18, 19, 20, 23, 26, 35, 19, 22]
2.044[19, 19, 17, 21, 24, 35, 20, 19]
2.051[18, 20, 19, 22, 21, 31, 21, 20]
2.074[19, 19, 19, 22, 22, 30, 21, 17]
2.104[20, 20, 21, 23, 27, 39, 21, 18]
2.111[20, 22, 21, 24, 25, 40, 23, 20]
2.134[19, 22, 22, 24, 25, 40, 22, 20]
2.157[17, 21, 20, 22, 27, 41, 22, 18]
2.171[17, 20, 21, 22, 27, 46, 21, 19]
2.194[17, 19, 21, 23, 25, 36, 20, 18]
2.217[17, 19, 19, 19, 25, 33, 20, 17]
2.239[18, 20, 21, 19, 26, 32, 20, 17]
2.254[20, 21, 21, 21, 30, 37, 23, 17]
2.277[20, 23, 22, 22, 30, 33, 23, 17]
2.3[20, 22, 20, 21, 29, 32, 22, 18]
2.329[19, 20, 22, 23, 29, 34, 21, 18]
2.337[20, 22, 21, 24, 28, 34, 22, 18]
2.359[20, 20, 20, 22, 24, 30, 19, 18]
2.383[19, 19, 21, 22, 24, 29, 18, 20]
2.398[19, 21, 22, 21, 23, 30, 18, 20]
2.419[18, 21, 21, 19, 23, 28, 18, 21]
2.442[16, 19, 20, 22, 23, 29, 16, 22]
2.471[16, 19, 20, 22, 23, 30, 18, 22]
2.481[19, 18, 19, 22, 21, 28, 19, 21]
2.495[18, 18, 19, 24, 21, 29, 20, 21]
2.517[19, 21, 19, 25, 22, 33, 21, 19]
2.55[20, 20, 21, 23, 23, 32, 22, 18]
2.554[19, 22, 20, 24, 25, 28, 22, 17]
2.58[18, 22, 19, 24, 25, 29, 21, 19]
2.601[18, 22, 19, 24, 26, 30, 20, 17]
2.614[17, 21, 21, 23, 28, 35, 22, 17]
2.636[16, 22, 18, 23, 28, 34, 21, 16]
