[69, 87, 86, 89, 86, 76, 61, 55]
0.567[68, 87, 88, 89, 91, 79, 63, 56]
0.592[72, 89, 88, 86, 87, 77, 61, 54]
0.613[63, 78, 71, 72, 75, 65, 50, 45]
0.628[57, 74, 65, 62, 67, 57, 44, 38]
0.65[48, 61, 50, 52, 54, 48, 35, 32]
0.673[43, 50, 37, 39, 35, 37, 25, 26]
0.692[30, 39, 26, 31, 28, 26, 21, 22]
0.71[24, 37, 25, 32, 27, 26, 22, 25]
0.733[30, 33, 24, 31, 23, 24, 25, 23]
0.747[31, 35, 25, 29, 23, 23, 24, 24]
0.77[32, 35, 22, 25, 23, 23, 23, 23]
0.793[33, 36, 21, 25, 27, 23, 25, 25]
0.807[34, 42, 24, 23, 27, 22, 24, 24]
0.83[29, 39, 24, 25, 29, 22, 27, 25]
0.854[30, 41, 25, 27, 28, 22, 27, 25]
0.867[31, 42, 26, 28, 29, 22, 28, 26]
0.89[28, 41, 26, 27, 27, 24, 28, 23]
0.914[29, 39, 25, 26, 26, 25, 28, 29]
0.928[28, 39, 24, 23, 23, 25, 23, 28]
0.95[26, 36, 26, 21, 22, 25, 23, 28]
0.973[25, 37, 26, 23, 22, 24, 21, 28]
0.988[28, 39, 27, 23, 21, 22, 22, 30]
1.01[27, 38, 26, 26, 26, 23, 22, 23]
1.035[26, 39, 25, 28, 27, 26, 23, 25]
1.056[27, 39, 25, 27, 30, 27, 22, 27]
1.07[27, 36, 24, 24, 30, 31, 24, 26]
1.093[25, 36, 25, 26, 29, 30, 23, 26]
1.116[32, 33, 23, 26, 26, 29, 26, 28]
1.13[37, 38, 25, 27, 28, 26, 26, 26]
1.153[37, 41, 22, 27, 25, 25, 26, 24]
1.176[37, 40, 22, 29, 27, 23, 27, 24]
1.19[38, 42, 21, 29, 27, 24, 27, 25]
1.213[31, 41, 22, 26, 26, 24, 25, 22]
1.235[29, 36, 21, 25, 24, 23, 23, 25]
1.251[30, 33, 23, 24, 23, 23, 23, 26]
1.273[34, 33, 26, 25, 20, 20, 22, 28]
1.295[33, 31, 28, 23, 22, 21, 22, 26]
1.31[34, 31, 26, 23, 22, 23, 23, 29]
1.333[32, 34, 28, 25, 23, 26, 24, 29]
1.355[32, 36, 28, 26, 23, 26, 25, 32]
1.37[31, 37, 28, 23, 24, 26, 25, 34]
