[50, 126, 337, 222, 65, 31, 26, 26]
0.74[52, 149, 375, 159, 55, 30, 27, 26]
0.74[52, 149, 375, 159, 55, 30, 27, 26]
0.74[52, 149, 375, 159, 55, 30, 27, 26]
0.74[52, 149, 375, 159, 55, 30, 27, 26]
0.74[52, 149, 375, 159, 55, 30, 27, 26]
0.74[52, 149, 375, 159, 55, 30, 27, 26]
0.74[53, 149, 376, 142, 50, 29, 25, 26]
0.76[53, 149, 376, 142, 50, 29, 25, 26]
0.76[53, 149, 376, 142, 50, 29, 25, 26]
0.76[53, 149, 376, 142, 50, 29, 25, 26]
0.76[53, 149, 376, 142, 50, 29, 25, 26]
0.76[53, 149, 376, 142, 50, 29, 25, 26]
0.76[53, 149, 376, 142, 50, 29, 25, 26]
0.76[53, 149, 376, 142, 50, 29, 25, 26]
0.76[54, 145, 426, 120, 57, 30, 27, 25]
0.78[54, 145, 426, 120, 57, 30, 27, 25]
0.78[54, 145, 426, 120, 57, 30, 27, 25]
0.78[54, 145, 426, 120, 57, 30, 27, 25]
0.78[54, 145, 426, 120, 57, 30, 27, 25]
0.78[54, 145, 426, 120, 57, 30, 27, 25]
0.78[54, 145, 426, 120, 57, 30, 27, 25]
0.78[54, 145, 426, 120, 57, 30, 27, 25]
0.78[43, 130, 404, 151, 58, 26, 26, 21]
0.8[43, 130, 404, 151, 58, 26, 26, 21]
0.8[43, 130, 404, 151, 58, 26, 26, 21]
0.8[43, 130, 404, 151, 58, 26, 26, 21]
0.8[43, 130, 404, 151, 58, 26, 26, 21]
0.8[43, 130, 404, 151, 58, 26, 26, 21]
0.8[43, 130, 404, 151, 58, 26, 26, 21]
0.8[43, 130, 404, 151, 58, 26, 26, 21]
0.8[44, 136, 422, 170, 59, 28, 25, 20]
0.82[44, 136, 422, 170, 59, 28, 25, 20]
0.82[44, 136, 422, 170, 59, 28, 25, 20]
0.82[44, 136, 422, 170, 59, 28, 25, 20]
0.82[44, 136, 422, 170, 59, 28, 25, 20]
0.82[44, 136, 422, 170, 59, 28, 25, 20]
0.82[44, 136, 422, 170, 59, 28, 25, 20]
0.82[44, 136, 422, 170, 59, 28, 25, 20]
0.82[44, 140, 409, 175, 60, 26, 25, 22]
0.84[44, 140, 409, 175, 60, 26, 25, 22]
0.84[44, 140, 409, 175, 60, 26, 25, 22]
0.84[44, 140, 409, 175, 60, 26, 25, 22]
0.84[44, 140, 409, 175, 60, 26, 25, 22]
0.84[44, 140, 409, 175, 60, 26, 25, 22]
0.84[44, 140, 409, 175, 60, 26, 25, 22]
0.84[44, 140, 409, 175, 60, 26, 25, 22]
0.84[43, 139, 397, 173, 59, 28, 27, 22]
0.86[43, 139, 397, 173, 59, 28, 27, 22]
0.86[43, 139, 397, 173, 59, 28, 27, 22]
0.86[43, 139, 397, 173, 59, 28, 27, 22]
0.86[43, 139, 397, 173, 59, 28, 27, 22]
0.86[43, 139, 397, 173, 59, 28, 27, 22]
0.86[43, 139, 397, 173, 59, 28, 27, 22]
0.86[43, 139, 397, 173, 59, 28, 27, 22]
0.86[43, 137, 340, 169, 53, 26, 26, 24]
0.88[43, 137, 340, 169, 53, 26, 26, 24]
0.88[43, 137, 340, 169, 53, 26, 26, 24]
0.88[43, 137, 340, 169, 53, 26, 26, 24]
0.88[43, 137, 340, 169, 53, 26, 26, 24]
0.88[43, 137, 340, 169, 53, 26, 26, 24]
0.88[43, 137, 340, 169, 53, 26, 26, 24]
0.88[43, 137, 340, 169, 53, 26, 26, 24]
0.88[46, 118, 281, 163, 47, 27, 24, 25]
0.9[46, 118, 281, 163, 47, 27, 24, 25]
0.9[46, 118, 281, 163, 47, 27, 24, 25]
0.9[46, 118, 281, 163, 47, 27, 24, 25]
0.9[46, 118, 281, 163, 47, 27, 24, 25]
0.9[46, 118, 281, 163, 47, 27, 24, 25]
0.9[46, 118, 281, 163, 47, 27, 24, 25]
0.9[46, 118, 281, 163, 47, 27, 24, 25]
0.9[45, 98, 223, 146, 46, 21, 23, 25]
0.92[45, 98, 223, 146, 46, 21, 23, 25]
0.92[45, 98, 223, 146, 46, 21, 23, 25]
0.92[45, 98, 223, 146, 46, 21, 23, 25]
0.92[45, 98, 223, 146, 46, 21, 23, 25]
0.92[45, 98, 223, 146, 46, 21, 23, 25]
0.92[45, 98, 223, 146, 46, 21, 23, 25]
0.92[45, 98, 223, 146, 46, 21, 23, 25]
0.92[44, 86, 219, 142, 44, 25, 23, 23]
0.95[44, 86, 219, 142, 44, 25, 23, 23]
0.95[44, 86, 219, 142, 44, 25, 23, 23]
0.95[44, 86, 219, 142, 44, 25, 23, 23]
0.95[44, 86, 219, 142, 44, 25, 23, 23]
0.95[44, 86, 219, 142, 44, 25, 23, 23]
0.95[44, 86, 219, 142, 44, 25, 23, 23]
0.95[44, 86, 219, 142, 44, 25, 23, 23]
0.95[46, 97, 356, 146, 47, 24, 23, 24]
0.96[46, 97, 356, 146, 47, 24, 23, 24]
0.96[46, 97, 356, 146, 47, 24, 23, 24]
0.96[46, 97, 356, 146, 47, 24, 23, 24]
0.96[46, 97, 356, 146, 47, 24, 23, 24]
0.96[46, 97, 356, 146, 47, 24, 23, 24]
0.96[46, 97, 356, 146, 47, 24, 23, 24]
0.96[46, 97, 356, 146, 47, 24, 23, 24]
0.96[44, 109, 378, 152, 47, 29, 22, 23]
0.98[44, 109, 378, 152, 47, 29, 22, 23]
0.98[44, 109, 378, 152, 47, 29, 22, 23]
0.98[44, 109, 378, 152, 47, 29, 22, 23]
0.98[44, 109, 378, 152, 47, 29, 22, 23]
0.98[44, 109, 378, 152, 47, 29, 22, 23]
0.98[44, 109, 378, 152, 47, 29, 22, 23]
0.98[44, 109, 378, 152, 47, 29, 22, 23]
0.98[40, 133, 370, 157, 49, 30, 23, 23]
1.01[40, 133, 370, 157, 49, 30, 23, 23]
1.01[40, 133, 370, 157, 49, 30, 23, 23]
1.01[40, 133, 370, 157, 49, 30, 23, 23]
1.01[40, 133, 370, 157, 49, 30, 23, 23]
1.01[40, 133, 370, 157, 49, 30, 23, 23]
1.01[40, 133, 370, 157, 49, 30, 23, 23]
1.01[40, 133, 370, 157, 49, 30, 23, 23]
1.01[39, 145, 392, 167, 46, 31, 24, 24]
1.02[39, 145, 392, 167, 46, 31, 24, 24]
1.02[39, 145, 392, 167, 46, 31, 24, 24]
1.02[39, 145, 392, 167, 46, 31, 24, 24]
1.02[39, 145, 392, 167, 46, 31, 24, 24]
1.02[39, 145, 392, 167, 46, 31, 24, 24]
1.02[39, 145, 392, 167, 46, 31, 24, 24]
1.02[39, 145, 392, 167, 46, 31, 24, 24]
1.02[39, 141, 402, 180, 47, 29, 26, 25]
1.04[39, 141, 402, 180, 47, 29, 26, 25]
1.04[39, 141, 402, 180, 47, 29, 26, 25]
1.04[39, 141, 402, 180, 47, 29, 26, 25]
1.04[39, 141, 402, 180, 47, 29, 26, 25]
1.04[39, 141, 402, 180, 47, 29, 26, 25]
1.04[39, 141, 402, 180, 47, 29, 26, 25]
1.04[39, 141, 402, 180, 47, 29, 26, 25]
1.04[37, 140, 302, 176, 41, 29, 24, 24]
1.06[37, 140, 302, 176, 41, 29, 24, 24]
1.07[37, 140, 302, 176, 41, 29, 24, 24]
1.07[37, 140, 302, 176, 41, 29, 24, 24]
1.07[37, 140, 302, 176, 41, 29, 24, 24]
1.07[37, 140, 302, 176, 41, 29, 24, 24]
1.07[37, 140, 302, 176, 41, 29, 24, 24]
1.07[37, 140, 302, 176, 41, 29, 24, 24]
1.07[42, 135, 268, 182, 40, 26, 25, 23]
1.08[42, 135, 268, 182, 40, 26, 25, 23]
1.08[42, 135, 268, 182, 40, 26, 25, 23]
1.08[42, 135, 268, 182, 40, 26, 25, 23]
1.08[42, 135, 268, 182, 40, 26, 25, 23]
1.08[42, 135, 268, 182, 40, 26, 25, 23]
1.08[42, 135, 268, 182, 40, 26, 25, 23]
1.08[42, 135, 268, 182, 40, 26, 25, 23]
1.08[43, 96, 292, 168, 42, 27, 25, 23]
1.1[43, 96, 292, 168, 42, 27, 25, 23]
1.1[43, 96, 292, 168, 42, 27, 25, 23]
1.1[43, 96, 292, 168, 42, 27, 25, 23]
1.1[43, 96, 292, 168, 42, 27, 25, 23]
1.1[43, 96, 292, 168, 42, 27, 25, 23]
1.1[43, 96, 292, 168, 42, 27, 25, 23]
1.1[43, 96, 292, 168, 42, 27, 25, 23]
1.1[45, 90, 304, 176, 45, 27, 26, 23]
1.12[45, 90, 304, 176, 45, 27, 26, 23]
1.12[45, 90, 304, 176, 45, 27, 26, 23]
1.12[45, 90, 304, 176, 45, 27, 26, 23]
1.12[45, 90, 304, 176, 45, 27, 26, 23]
1.12[45, 90, 304, 176, 45, 27, 26, 23]
1.12[45, 90, 304, 176, 45, 27, 26, 23]
1.13[45, 90, 304, 176, 45, 27, 26, 23]
1.13[43, 96, 294, 176, 46, 29, 26, 25]
1.14[43, 96, 294, 176, 46, 29, 26, 25]
1.14[43, 96, 294, 176, 46, 29, 26, 25]
1.14[43, 96, 294, 176, 46, 29, 26, 25]
1.14[43, 96, 294, 176, 46, 29, 26, 25]
1.14[43, 96, 294, 176, 46, 29, 26, 25]
1.14[43, 96, 294, 176, 46, 29, 26, 25]
1.14[43, 96, 294, 176, 46, 29, 26, 25]
1.14[44, 98, 292, 188, 50, 31, 27, 25]
1.16[44, 98, 292, 188, 50, 31, 27, 25]
1.16[44, 98, 292, 188, 50, 31, 27, 25]
1.16[44, 98, 292, 188, 50, 31, 27, 25]
1.16[44, 98, 292, 188, 50, 31, 27, 25]
1.16[44, 98, 292, 188, 50, 31, 27, 25]
1.16[44, 98, 292, 188, 50, 31, 27, 25]
1.16[44, 98, 292, 188, 50, 31, 27, 25]
1.16[41, 97, 303, 189, 54, 32, 26, 25]
1.19[41, 97, 303, 189, 54, 32, 26, 25]
1.19[41, 97, 303, 189, 54, 32, 26, 25]
1.19[41, 97, 303, 189, 54, 32, 26, 25]
1.19[41, 97, 303, 189, 54, 32, 26, 25]
1.19[41, 97, 303, 189, 54, 32, 26, 25]
1.19[41, 97, 303, 189, 54, 32, 26, 25]
1.19[41, 97, 303, 189, 54, 32, 26, 25]
1.19[37, 99, 319, 176, 51, 30, 26, 24]
1.2[37, 99, 319, 176, 51, 30, 26, 24]
1.2[37, 99, 319, 176, 51, 30, 26, 24]
1.2[37, 99, 319, 176, 51, 30, 26, 24]
1.2[37, 99, 319, 176, 51, 30, 26, 24]
1.2[37, 99, 319, 176, 51, 30, 26, 24]
1.2[37, 99, 319, 176, 51, 30, 26, 24]
1.2[37, 99, 319, 176, 51, 30, 26, 24]
1.2[32, 109, 286, 158, 50, 33, 26, 26]
1.22[32, 109, 286, 158, 50, 33, 26, 26]
1.22[32, 109, 286, 158, 50, 33, 26, 26]
1.22[32, 109, 286, 158, 50, 33, 26, 26]
1.22[32, 109, 286, 158, 50, 33, 26, 26]
1.22[32, 109, 286, 158, 50, 33, 26, 26]
1.22[32, 109, 286, 158, 50, 33, 26, 26]
1.22[32, 109, 286, 158, 50, 33, 26, 26]
1.22[33, 110, 277, 139, 47, 33, 25, 24]
1.25[33, 110, 277, 139, 47, 33, 25, 24]
1.25[33, 110, 277, 139, 47, 33, 25, 24]
1.25[33, 110, 277, 139, 47, 33, 25, 24]
1.25[33, 110, 277, 139, 47, 33, 25, 24]
