0.84[53, 81, 245, 144, 50, 31, 24, 22]
0.84[53, 81, 245, 144, 50, 31, 24, 22]
0.84[53, 81, 245, 144, 50, 31, 24, 22]
0.84[53, 81, 245, 144, 50, 31, 24, 22]
0.84[53, 81, 245, 144, 50, 31, 24, 22]
0.84[53, 81, 245, 144, 50, 31, 24, 22]
0.84[50, 69, 250, 132, 48, 30, 24, 22]
0.86[50, 69, 250, 132, 48, 30, 24, 22]
0.86[50, 69, 250, 132, 48, 30, 24, 22]
0.86[50, 69, 250, 132, 48, 30, 24, 22]
0.86[50, 69, 250, 132, 48, 30, 24, 22]
0.86[50, 69, 250, 132, 48, 30, 24, 22]
0.86[50, 69, 250, 132, 48, 30, 24, 22]
0.86[50, 69, 250, 132, 48, 30, 24, 22]
0.86[51, 64, 258, 129, 46, 29, 25, 24]
0.88[51, 64, 258, 129, 46, 29, 25, 24]
0.88[51, 64, 258, 129, 46, 29, 25, 24]
0.88[51, 64, 258, 129, 46, 29, 25, 24]
0.88[51, 64, 258, 129, 46, 29, 25, 24]
0.88[51, 64, 258, 129, 46, 29, 25, 24]
0.88[51, 64, 258, 129, 46, 29, 25, 24]
0.88[51, 64, 258, 129, 46, 29, 25, 24]
0.88[50, 62, 253, 128, 43, 28, 25, 25]
0.9[50, 62, 253, 128, 43, 28, 25, 25]
0.9[50, 62, 253, 128, 43, 28, 25, 25]
0.9[50, 62, 253, 128, 43, 28, 25, 25]
0.9[50, 62, 253, 128, 43, 28, 25, 25]
0.9[50, 62, 253, 128, 43, 28, 25, 25]
0.9[50, 62, 253, 128, 43, 28, 25, 25]
0.9[50, 62, 253, 128, 43, 28, 25, 25]
0.9[47, 68, 261, 198, 56, 28, 24, 26]
0.92[47, 68, 261, 198, 56, 28, 24, 26]
0.92[47, 68, 261, 198, 56, 28, 24, 26]
0.92[47, 68, 261, 198, 56, 28, 24, 26]
0.92[47, 68, 261, 198, 56, 28, 24, 26]
0.92[47, 68, 261, 198, 56, 28, 24, 26]
0.92[47, 68, 261, 198, 56, 28, 24, 26]
0.92[47, 68, 261, 198, 56, 28, 24, 26]
0.92[39, 66, 323, 207, 58, 30, 23, 26]
0.94[39, 66, 323, 207, 58, 30, 23, 26]
0.94[39, 66, 323, 207, 58, 30, 23, 26]
0.94[39, 66, 323, 207, 58, 30, 23, 26]
0.94[39, 66, 323, 207, 58, 30, 23, 26]
0.94[39, 66, 323, 207, 58, 30, 23, 26]
0.94[39, 66, 323, 207, 58, 30, 23, 26]
0.94[39, 66, 323, 207, 58, 30, 23, 26]
0.94[39, 68, 312, 204, 61, 30, 24, 27]
0.96[39, 68, 312, 204, 61, 30, 24, 27]
0.96[39, 68, 312, 204, 61, 30, 24, 27]
0.96[39, 68, 312, 204, 61, 30, 24, 27]
0.96[39, 68, 312, 204, 61, 30, 24, 27]
0.96[39, 68, 312, 204, 61, 30, 24, 27]
0.96[39, 68, 312, 204, 61, 30, 24, 27]
0.96[39, 68, 312, 204, 61, 30, 24, 27]
0.96[39, 68, 317, 207, 64, 31, 21, 28]
0.98[39, 68, 317, 207, 64, 31, 21, 28]
0.98[39, 68, 317, 207, 64, 31, 21, 28]
0.98[39, 68, 317, 207, 64, 31, 21, 28]
0.98[39, 68, 317, 207, 64, 31, 21, 28]
0.98[39, 68, 317, 207, 64, 31, 21, 28]
0.98[39, 68, 317, 207, 64, 31, 21, 28]
0.98[39, 68, 317, 207, 64, 31, 21, 28]
0.98[36, 68, 304, 217, 66, 30, 22, 27]
1.0[36, 68, 304, 217, 66, 30, 22, 27]
1.0[36, 68, 304, 217, 66, 30, 22, 27]
1.0[36, 68, 304, 217, 66, 30, 22, 27]
1.0[36, 68, 304, 217, 66, 30, 22, 27]
1.0[36, 68, 304, 217, 66, 30, 22, 27]
1.0[36, 68, 304, 217, 66, 30, 22, 27]
1.0[36, 68, 304, 217, 66, 30, 22, 27]
1.0[35, 66, 307, 158, 57, 29, 24, 29]
1.02[35, 66, 307, 158, 57, 29, 24, 29]
1.02[35, 66, 307, 158, 57, 29, 24, 29]
1.02[35, 66, 307, 158, 57, 29, 24, 29]
1.02[35, 66, 307, 158, 57, 29, 24, 29]
1.02[35, 66, 307, 158, 57, 29, 24, 29]
1.02[35, 66, 307, 158, 57, 29, 24, 29]
1.02[35, 66, 307, 158, 57, 29, 24, 29]
1.02[35, 58, 265, 151, 53, 24, 22, 28]
1.04[35, 58, 265, 151, 53, 24, 22, 28]
1.04[35, 58, 265, 151, 53, 24, 22, 28]
1.04[35, 58, 265, 151, 53, 24, 22, 28]
1.04[35, 58, 265, 151, 53, 24, 22, 28]
1.04[35, 58, 265, 151, 53, 24, 22, 28]
1.04[35, 58, 265, 151, 53, 24, 22, 28]
1.04[35, 58, 265, 151, 53, 24, 22, 28]
1.04[39, 56, 248, 159, 54, 26, 21, 28]
1.06[39, 56, 248, 159, 54, 26, 21, 28]
1.06[39, 56, 248, 159, 54, 26, 21, 28]
1.06[39, 56, 248, 159, 54, 26, 21, 28]
1.06[39, 56, 248, 159, 54, 26, 21, 28]
1.06[39, 56, 248, 159, 54, 26, 21, 28]
1.06[39, 56, 248, 159, 54, 26, 21, 28]
1.06[39, 56, 248, 159, 54, 26, 21, 28]
1.06[35, 52, 227, 152, 50, 25, 22, 25]
1.08[35, 52, 227, 152, 50, 25, 22, 25]
1.08[35, 52, 227, 152, 50, 25, 22, 25]
1.08[35, 52, 227, 152, 50, 25, 22, 25]
1.08[35, 52, 227, 152, 50, 25, 22, 25]
1.08[35, 52, 227, 152, 50, 25, 22, 25]
1.08[35, 52, 227, 152, 50, 25, 22, 25]
1.08[35, 52, 227, 152, 50, 25, 22, 25]
1.08[40, 53, 215, 136, 48, 27, 24, 27]
1.1[40, 53, 215, 136, 48, 27, 24, 27]
1.1[40, 53, 215, 136, 48, 27, 24, 27]
1.1[40, 53, 215, 136, 48, 27, 24, 27]
1.1[40, 53, 215, 136, 48, 27, 24, 27]
1.1[40, 53, 215, 136, 48, 27, 24, 27]
1.1[40, 53, 215, 136, 48, 27, 24, 27]
1.1[40, 53, 215, 136, 48, 27, 24, 27]
1.1[46, 64, 298, 128, 42, 26, 22, 23]
1.12[46, 64, 298, 128, 42, 26, 22, 23]
1.12[46, 64, 298, 128, 42, 26, 22, 23]
1.12[46, 64, 298, 128, 42, 26, 22, 23]
1.12[46, 64, 298, 128, 42, 26, 22, 23]
1.12[46, 64, 298, 128, 42, 26, 22, 23]
1.12[46, 64, 298, 128, 42, 26, 22, 23]
1.12[46, 64, 298, 128, 42, 26, 22, 23]
1.12[46, 63, 252, 119, 44, 29, 23, 24]
1.14[46, 63, 252, 119, 44, 29, 23, 24]
1.14[46, 63, 252, 119, 44, 29, 23, 24]
1.14[46, 63, 252, 119, 44, 29, 23, 24]
1.14[46, 63, 252, 119, 44, 29, 23, 24]
1.14[46, 63, 252, 119, 44, 29, 23, 24]
1.14[46, 63, 252, 119, 44, 29, 23, 24]
1.14[46, 63, 252, 119, 44, 29, 23, 24]
1.14[42, 61, 277, 116, 40, 28, 24, 23]
1.16[42, 61, 277, 116, 40, 28, 24, 23]
1.16[42, 61, 277, 116, 40, 28, 24, 23]
1.16[42, 61, 277, 116, 40, 28, 24, 23]
1.16[42, 61, 277, 116, 40, 28, 24, 23]
1.16[42, 61, 277, 116, 40, 28, 24, 23]
1.16[42, 61, 277, 116, 40, 28, 24, 23]
1.16[42, 61, 277, 116, 40, 28, 24, 23]
1.16[49, 76, 305, 112, 39, 25, 25, 25]
1.18[49, 76, 305, 112, 39, 25, 25, 25]
1.18[49, 76, 305, 112, 39, 25, 25, 25]
1.18[49, 76, 305, 112, 39, 25, 25, 25]
1.18[49, 76, 305, 112, 39, 25, 25, 25]
1.18[49, 76, 305, 112, 39, 25, 25, 25]
1.18[49, 76, 305, 112, 39, 25, 25, 25]
1.18[49, 76, 305, 112, 39, 25, 25, 25]
1.18[50, 81, 323, 128, 40, 24, 25, 24]
1.2[50, 81, 323, 128, 40, 24, 25, 24]
1.2[50, 81, 323, 128, 40, 24, 25, 24]
1.2[50, 81, 323, 128, 40, 24, 25, 24]
1.2[50, 81, 323, 128, 40, 24, 25, 24]
1.2[50, 81, 323, 128, 40, 24, 25, 24]
1.2[50, 81, 323, 128, 40, 24, 25, 24]
1.2[50, 81, 323, 128, 40, 24, 25, 24]
1.2[47, 67, 343, 156, 47, 26, 26, 24]
1.22[47, 67, 343, 156, 47, 26, 26, 24]
1.22[47, 67, 343, 156, 47, 26, 26, 24]
1.22[47, 67, 343, 156, 47, 26, 26, 24]
1.22[47, 67, 343, 156, 47, 26, 26, 24]
1.22[47, 67, 343, 156, 47, 26, 26, 24]
1.22[47, 67, 343, 156, 47, 26, 26, 24]
1.22[47, 67, 343, 156, 47, 26, 26, 24]
1.22[50, 71, 385, 171, 46, 23, 26, 28]
1.25[50, 71, 385, 171, 46, 23, 26, 28]
1.25[50, 71, 385, 171, 46, 23, 26, 28]
1.25[50, 71, 385, 171, 46, 23, 26, 28]
1.25[50, 71, 385, 171, 46, 23, 26, 28]
1.25[50, 71, 385, 171, 46, 23, 26, 28]
1.25[50, 71, 385, 171, 46, 23, 26, 28]
1.25[50, 71, 385, 171, 46, 23, 26, 28]
1.25[53, 76, 379, 176, 50, 26, 24, 29]
1.26[53, 76, 379, 176, 50, 26, 24, 29]
1.26[53, 76, 379, 176, 50, 26, 24, 29]
1.26[53, 76, 379, 176, 50, 26, 24, 29]
1.26[53, 76, 379, 176, 50, 26, 24, 29]
1.26[53, 76, 379, 176, 50, 26, 24, 29]
1.26[53, 76, 379, 176, 50, 26, 24, 29]
1.26[53, 76, 379, 176, 50, 26, 24, 29]
1.26[50, 73, 361, 176, 50, 27, 23, 29]
1.28[50, 73, 361, 176, 50, 27, 23, 29]
1.28[50, 73, 361, 176, 50, 27, 23, 29]
1.28[50, 73, 361, 176, 50, 27, 23, 29]
1.28[50, 73, 361, 176, 50, 27, 23, 29]
1.28[50, 73, 361, 176, 50, 27, 23, 29]
1.28[50, 73, 361, 176, 50, 27, 23, 29]
1.28[50, 73, 361, 176, 50, 27, 23, 29]
1.28[48, 69, 374, 163, 49, 29, 26, 29]
1.3[48, 69, 374, 163, 49, 29, 26, 29]
1.3[48, 69, 374, 163, 49, 29, 26, 29]
1.3[48, 69, 374, 163, 49, 29, 26, 29]
1.3[48, 69, 374, 163, 49, 29, 26, 29]
1.3[48, 69, 374, 163, 49, 29, 26, 29]
1.3[48, 69, 374, 163, 49, 29, 26, 29]
1.3[48, 69, 374, 163, 49, 29, 26, 29]
1.3[51, 70, 288, 141, 42, 28, 26, 29]
1.32[51, 70, 288, 141, 42, 28, 26, 29]
1.32[51, 70, 288, 141, 42, 28, 26, 29]
1.32[51, 70, 288, 141, 42, 28, 26, 29]
1.32[51, 70, 288, 141, 42, 28, 26, 29]
1.32[51, 70, 288, 141, 42, 28, 26, 29]
1.32[51, 70, 288, 141, 42, 28, 26, 29]
1.32[51, 70, 288, 141, 42, 28, 26, 29]
1.32[49, 68, 245, 121, 46, 29, 27, 27]
1.34[49, 68, 245, 121, 46, 29, 27, 27]
1.34[49, 68, 245, 121, 46, 29, 27, 27]
1.34[49, 68, 245, 121, 46, 29, 27, 27]
1.34[49, 68, 245, 121, 46, 29, 27, 27]
1.34[49, 68, 245, 121, 46, 29, 27, 27]
1.34[49, 68, 245, 121, 46, 29, 27, 27]
1.34[49, 68, 245, 121, 46, 29, 27, 27]
1.34[48, 62, 246, 112, 47, 28, 27, 25]
1.36[48, 62, 246, 112, 47, 28, 27, 25]
1.36[48, 62, 246, 112, 47, 28, 27, 25]
1.36[48, 62, 246, 112, 47, 28, 27, 25]
1.36[48, 62, 246, 112, 47, 28, 27, 25]
1.36[48, 62, 246, 112, 47, 28, 27, 25]
1.36[48, 62, 246, 112, 47, 28, 27, 25]
1.36[48, 62, 246, 112, 47, 28, 27, 25]
1.36[44, 53, 264, 121, 52, 32, 27, 23]
1.39[44, 53, 264, 121, 52, 32, 27, 23]
1.39[44, 53, 264, 121, 52, 32, 27, 23]
1.39[44, 53, 264, 121, 52, 32, 27, 23]
1.39[44, 53, 264, 121, 52, 32, 27, 23]
1.39[44, 53, 264, 121, 52, 32, 27, 23]
1.39[44, 53, 264, 121, 52, 32, 27, 23]
1.39[44, 53, 264, 121, 52, 32, 27, 23]
1.39[48, 58, 246, 128, 53, 32, 27, 28]
1.4[48, 58, 246, 128, 53, 32, 27, 28]
1.4[48, 58, 246, 128, 53, 32, 27, 28]
1.4[48, 58, 246, 128, 53, 32, 27, 28]
1.4[48, 58, 246, 128, 53, 32, 27, 28]
1.4[48, 58, 246, 128, 53, 32, 27, 28]
1.4[48, 58, 246, 128, 53, 32, 27, 28]
1.4[48, 58, 246, 128, 53, 32, 27, 28]
1.4[43, 58, 248, 151, 57, 32, 24, 27]
1.42[43, 58, 248, 151, 57, 32, 24, 27]
1.42[43, 58, 248, 151, 57, 32, 24, 27]
1.42[43, 58, 248, 151, 57, 32, 24, 27]
1.42[43, 58, 248, 151, 57, 32, 24, 27]
1.42[43, 58, 248, 151, 57, 32, 24, 27]
1.42[43, 58, 248, 151, 57, 32, 24, 27]
1.42[43, 58, 248, 151, 57, 32, 24, 27]
1.42[45, 60, 286, 174, 57, 35, 25, 27]
1.45[45, 60, 286, 174, 57, 35, 25, 27]
1.45[45, 60, 286, 174, 57, 35, 25, 27]
1.45[45, 60, 286, 174, 57, 35, 25, 27]
1.45[45, 60, 286, 174, 57, 35, 25, 27]
1.45[45, 60, 286, 174, 57, 35, 25, 27]
1.45[45, 60, 286, 174, 57, 35, 25, 27]
1.45[45, 60, 286, 174, 57, 35, 25, 27]
1.45[49, 67, 283, 178, 54, 35, 28, 29]
1.47[49, 67, 283, 178, 54, 35, 28, 29]
1.47[49, 67, 283, 178, 54, 35, 28, 29]
1.47[49, 67, 283, 178, 54, 35, 28, 29]
1.47[49, 67, 283, 178, 54, 35, 28, 29]
1.47[49, 67, 283, 178, 54, 35, 28, 29]
1.47[49, 67, 283, 178, 54, 35, 28, 29]
1.47[49, 67, 283, 178, 54, 35, 28, 29]
1.47[48, 68, 266, 174, 50, 32, 27, 30]
1.48[48, 68, 266, 174, 50, 32, 27, 30]
1.48[48, 68, 266, 174, 50, 32, 27, 30]
1.48[48, 68, 266, 174, 50, 32, 27, 30]
1.48[48, 68, 266, 174, 50, 32, 27, 30]
1.48[48, 68, 266, 174, 50, 32, 27, 30]
1.48[48, 68, 266, 174, 50, 32, 27, 30]
1.48[48, 68, 266, 174, 50, 32, 27, 30]
1.48[44, 69, 289, 169, 50, 31, 25, 25]
1.51[44, 69, 289, 169, 50, 31, 25, 25]
1.51[44, 69, 289, 169, 50, 31, 25, 25]
1.51[44, 69, 289, 169, 50, 31, 25, 25]
1.51[44, 69, 289, 169, 50, 31, 25, 25]
1.51[44, 69, 289, 169, 50, 31, 25, 25]
1.51[44, 69, 289, 169, 50, 31, 25, 25]
1.51[44, 69, 289, 169, 50, 31, 25, 25]
1.51[46, 71, 279, 162, 49, 31, 27, 25]
1.53[46, 71, 279, 162, 49, 31, 27, 25]
1.53[46, 71, 279, 162, 49, 31, 27, 25]
1.53[46, 71, 279, 162, 49, 31, 27, 25]
1.53[46, 71, 279, 162, 49, 31, 27, 25]
1.53[46, 71, 279, 162, 49, 31, 27, 25]
1.53[46, 71, 279, 162, 49, 31, 27, 25]
1.53[46, 71, 279, 162, 49, 31, 27, 25]
1.53[47, 72, 241, 144, 45, 28, 25, 26]
1.54[47, 72, 241, 144, 45, 28, 25, 26]
1.54[47, 72, 241, 144, 45, 28, 25, 26]
1.54[47, 72, 241, 144, 45, 28, 25, 26]
1.54[47, 72, 241, 144, 45, 28, 25, 26]
1.54[47, 72, 241, 144, 45, 28, 25, 26]
1.54[47, 72, 241, 144, 45, 28, 25, 26]
1.54[47, 72, 241, 144, 45, 28, 25, 26]
1.54[44, 70, 308, 136, 44, 28, 22, 25]
1.57[44, 70, 308, 136, 44, 28, 22, 25]
1.57[44, 70, 308, 136, 44, 28, 22, 25]
1.57[44, 70, 308, 136, 44, 28, 22, 25]
1.57[44, 70, 308, 136, 44, 28, 22, 25]
1.57[44, 70, 308, 136, 44, 28, 22, 25]
