[73, 36, 83, 136, 45, 24, 29, 35]
1.478[75, 41, 86, 143, 46, 27, 31, 42]
1.502[66, 38, 64, 136, 45, 29, 32, 42]
1.523[66, 42, 59, 118, 40, 28, 33, 41]
1.538[56, 41, 56, 115, 38, 29, 32, 34]
1.561[47, 41, 60, 120, 39, 29, 30, 35]
1.583[46, 36, 67, 109, 39, 27, 24, 25]
1.6[42, 38, 67, 107, 42, 24, 23, 24]
1.621[43, 35, 68, 120, 45, 23, 22, 26]
1.643[52, 37, 76, 131, 45, 21, 20, 26]
1.658[53, 36, 75, 131, 48, 21, 24, 29]
1.681[49, 38, 70, 147, 51, 22, 25, 31]
1.704[54, 39, 76, 146, 50, 22, 27, 33]
1.718[55, 37, 76, 133, 47, 24, 24, 32]
1.741[58, 34, 69, 123, 47, 27, 26, 34]
1.763[58, 37, 82, 134, 47, 29, 25, 30]
1.786[57, 35, 81, 124, 42, 27, 25, 33]
1.801[58, 33, 81, 118, 37, 29, 26, 35]
1.823[56, 34, 81, 132, 38, 29, 27, 36]
1.838[49, 33, 85, 132, 38, 27, 26, 37]
1.861[52, 30, 75, 117, 38, 25, 26, 36]
1.883[62, 34, 69, 118, 44, 27, 27, 36]
1.898[56, 33, 81, 121, 50, 26, 27, 32]
1.921[64, 34, 96, 124, 55, 27, 27, 33]
1.952[61, 35, 102, 151, 66, 31, 29, 30]
1.966[60, 35, 106, 157, 68, 33, 30, 34]
1.982[51, 31, 108, 178, 68, 32, 30, 33]
2.003[73, 33, 100, 206, 77, 34, 32, 36]
2.026[68, 32, 88, 199, 74, 35, 32, 33]
2.041[68, 31, 82, 195, 65, 30, 29, 33]
2.063[67, 31, 80, 206, 63, 26, 27, 31]
2.086[67, 32, 81, 196, 63, 27, 24, 28]
2.103[45, 29, 78, 166, 45, 23, 20, 25]
2.124[47, 33, 84, 203, 55, 24, 19, 26]
2.146[51, 35, 81, 199, 63, 25, 21, 27]
2.161[49, 34, 78, 187, 63, 27, 20, 27]
2.184[47, 37, 78, 175, 62, 26, 24, 29]
2.206[41, 39, 80, 176, 63, 25, 25, 28]
2.223[34, 34, 75, 144, 59, 26, 24, 31]
2.244[32, 32, 79, 143, 53, 25, 24, 31]
2.266[41, 36, 75, 134, 51, 23, 26, 31]
2.281[42, 32, 75, 151, 52, 25, 25, 30]
2.303[46, 30, 72, 146, 51, 27, 23, 31]
2.326[48, 30, 64, 135, 45, 23, 26, 30]
2.341[45, 31, 63, 128, 45, 24, 29, 31]
2.363[41, 28, 70, 152, 52, 26, 28, 30]
2.386[40, 31, 69, 142, 52, 26, 28, 31]
2.409[43, 35, 71, 148, 51, 23, 29, 35]
2.432[52, 39, 72, 149, 53, 25, 28, 37]
2.446[55, 40, 71, 145, 49, 22, 26, 36]
2.469[57, 42, 64, 123, 44, 22, 26, 38]
2.491[63, 42, 67, 119, 40, 23, 27, 41]
2.514[60, 39, 79, 130, 44, 23, 25, 39]
2.53[55, 39, 81, 125, 43, 22, 23, 36]
2.551[51, 37, 75, 121, 43, 25, 22, 36]
2.566[49, 35, 84, 133, 43, 23, 21, 33]
2.589[51, 36, 85, 143, 46, 21, 22, 30]
2.612[50, 36, 68, 123, 42, 22, 25, 31]
2.626[46, 32, 65, 128, 42, 24, 25, 30]
2.649[53, 33, 71, 132, 46, 24, 25, 35]
2.672[69, 38, 74, 123, 45, 25, 27, 39]
2.686[64, 34, 72, 113, 46, 26, 24, 36]
2.709[65, 36, 80, 127, 46, 27, 24, 33]
2.739[68, 39, 92, 128, 48, 39, 25, 33]
2.746[71, 43, 105, 128, 50, 52, 28, 29]
2.769[52, 44, 188, 136, 48, 70, 34, 24]
2.792[52, 44, 212, 130, 48, 77, 38, 26]
2.807[50, 53, 238, 126, 50, 79, 39, 28]
2.829[50, 63, 273, 204, 66, 77, 40, 29]
2.851[40, 65, 293, 216, 65, 73, 39, 27]
2.866[40, 71, 267, 209, 67, 59, 34, 27]
2.889[43, 80, 382, 221, 65, 50, 30, 24]
2.912[44, 80, 388, 222, 64, 59, 30, 25]
2.926[40, 75, 366, 148, 52, 56, 29, 25]
2.949[48, 77, 360, 126, 47, 51, 27, 27]
2.971[49, 77, 386, 125, 49, 50, 24, 29]
2.986[46, 74, 294, 111, 48, 57, 27, 28]
3.017[50, 73, 301, 99, 47, 49, 27, 26]
3.033[50, 71, 307, 105, 42, 47, 27, 28]
3.046[45, 73, 304, 101, 43, 47, 28, 28]
3.069[44, 88, 319, 154, 61, 51, 30, 30]
3.091[43, 89, 348, 151, 63, 54, 27, 31]
3.106[39, 98, 392, 166, 66, 54, 28, 35]
3.129[41, 101, 397, 169, 68, 54, 27, 34]
3.151[41, 98, 407, 174, 69, 53, 29, 34]
3.174[46, 97, 397, 149, 63, 49, 29, 33]
3.189[50, 99, 358, 156, 64, 36, 29, 34]
3.212[59, 105, 445, 156, 58, 33, 28, 34]
3.226[62, 118, 465, 172, 65, 35, 29, 35]
3.249[61, 133, 534, 174, 65, 46, 31, 33]
3.271[61, 121, 513, 155, 54, 50, 30, 33]
3.294[56, 120, 529, 151, 54, 51, 30, 31]
3.309[48, 124, 502, 143, 59, 52, 31, 30]
3.332[42, 112, 490, 113, 49, 51, 31, 32]
3.346[43, 103, 441, 103, 46, 57, 33, 33]
3.369[51, 126, 454, 108, 49, 54, 34, 34]
3.391[52, 130, 481, 117, 49, 55, 36, 35]
3.414[59, 154, 500, 120, 47, 53, 35, 41]
3.429[59, 162, 521, 151, 53, 52, 34, 40]
3.452[61, 166, 529, 169, 54, 35, 31, 40]
3.474[56, 151, 531, 166, 52, 32, 29, 42]
3.489[58, 154, 509, 157, 52, 29, 28, 43]
3.511[55, 137, 457, 166, 53, 26, 26, 35]
3.534[54, 130, 445, 148, 49, 27, 25, 34]
3.549[55, 124, 431, 149, 54, 28, 24, 44]
3.572[53, 123, 423, 154, 53, 25, 22, 43]
3.594[53, 117, 405, 153, 49, 25, 23, 45]
3.609[56, 101, 364, 132, 45, 27, 22, 47]
3.632[57, 109, 377, 122, 42, 25, 25, 47]
3.654[53, 105, 350, 92, 35, 22, 25, 42]
3.669[54, 117, 338, 91, 37, 25, 26, 42]
3.691[56, 122, 335, 85, 38, 25, 26, 55]
3.714[50, 113, 325, 105, 41, 27, 26, 53]
3.729[53, 118, 285, 101, 39, 28, 24, 56]
3.751[56, 119, 273, 106, 37, 28, 24, 52]
3.774[58, 112, 297, 100, 35, 26, 23, 51]
3.789[59, 147, 388, 110, 47, 35, 25, 37]
3.811[61, 152, 387, 90, 44, 34, 26, 37]
3.834[58, 142, 410, 92, 44, 34, 24, 30]
3.849[59, 138, 410, 85, 44, 34, 26, 47]
3.871[65, 137, 412, 145, 50, 35, 27, 50]
3.901[67, 139, 374, 156, 40, 27, 24, 47]
3.909[66, 146, 384, 156, 38, 24, 22, 47]
3.931[68, 151, 344, 155, 40, 24, 23, 49]
3.954[66, 161, 399, 187, 47, 24, 24, 35]
3.969[58, 171, 426, 157, 42, 23, 23, 35]
3.991[68, 140, 378, 140, 44, 24, 27, 87]
4.014[69, 128, 372, 139, 44, 26, 28, 92]
4.029[67, 125, 396, 151, 43, 24, 27, 93]
4.051[68, 121, 344, 125, 41, 26, 26, 94]
4.074[70, 102, 292, 118, 39, 26, 27, 93]
4.096[56, 104, 412, 135, 38, 25, 23, 70]
4.112[55, 100, 396, 136, 39, 23, 23, 74]
4.134[54, 102, 407, 131, 40, 26, 23, 73]
4.148[51, 96, 417, 119, 38, 26, 22, 71]
4.171[50, 101, 423, 133, 42, 27, 21, 71]
4.201[46, 99, 344, 118, 42, 28, 20, 54]
4.216[45, 98, 364, 129, 43, 29, 19, 41]
4.232[48, 91, 337, 123, 42, 29, 23, 40]
4.253[53, 97, 367, 121, 41, 28, 23, 38]
4.276[56, 97, 375, 100, 39, 29, 25, 51]
4.292[58, 85, 365, 93, 37, 29, 26, 51]
4.313[56, 90, 387, 78, 36, 28, 26, 50]
4.336[59, 93, 389, 86, 36, 26, 23, 48]
4.352[53, 79, 342, 88, 34, 25, 24, 48]
4.373[45, 74, 359, 82, 31, 23, 21, 35]
4.403[44, 74, 345, 83, 30, 22, 20, 30]
4.412[49, 80, 338, 103, 36, 24, 21, 30]
4.434[48, 75, 346, 100, 34, 24, 21, 32]
4.456[51, 78, 365, 104, 35, 26, 20, 32]
4.472[60, 87, 335, 108, 37, 27, 22, 33]
4.494[62, 87, 323, 109, 38, 26, 24, 34]
4.516[58, 80, 264, 96, 30, 25, 24, 32]
4.532[57, 83, 259, 106, 33, 25, 24, 32]
4.553[54, 80, 232, 102, 32, 25, 24, 31]
4.576[46, 74, 254, 101, 31, 22, 23, 27]
4.6[44, 90, 354, 106, 30, 24, 22, 27]
4.613[50, 91, 350, 104, 32, 23, 23, 31]
4.636[50, 93, 350, 90, 29, 23, 22, 31]
4.652[52, 98, 359, 88, 29, 23, 24, 32]
4.673[50, 112, 382, 86, 29, 25, 23, 31]
4.696[50, 99, 295, 81, 27, 24, 21, 28]
4.714[42, 105, 312, 94, 27, 25, 23, 26]
4.734[41, 106, 314, 93, 27, 25, 24, 25]
4.756[40, 101, 316, 90, 28, 25, 23, 23]
4.772[41, 81, 258, 87, 27, 23, 25, 25]
4.795[41, 85, 274, 111, 33, 23, 24, 26]
4.816[42, 71, 267, 101, 36, 24, 23, 25]
4.838[38, 64, 272, 97, 34, 23, 23, 24]
4.853[40, 65, 270, 106, 34, 23, 23, 25]
4.876[40, 66, 277, 111, 35, 23, 27, 24]
4.892[36, 60, 289, 91, 30, 25, 44, 22]
4.913[38, 76, 331, 99, 30, 23, 46, 23]
4.936[43, 71, 341, 100, 31, 24, 46, 24]
4.96[41, 85, 328, 100, 32, 24, 47, 20]
4.974[42, 85, 355, 98, 33, 25, 47, 22]
4.996[43, 92, 369, 100, 34, 22, 34, 23]
5.012[41, 85, 314, 91, 31, 22, 28, 22]
5.033[39, 88, 281, 96, 32, 21, 29, 23]
5.056[41, 80, 308, 98, 32, 21, 27, 26]
5.072[39, 88, 294, 99, 32, 23, 25, 25]
