[24, 32, 21, 28, 28, 29, 34, 25]
1.712[25, 32, 22, 27, 27, 30, 37, 25]
1.736[25, 33, 24, 25, 24, 29, 38, 25]
1.749[27, 39, 23, 26, 25, 37, 43, 24]
1.772[27, 37, 24, 21, 25, 35, 44, 25]
1.795[28, 40, 24, 21, 24, 38, 38, 32]
1.809[26, 40, 23, 22, 24, 38, 34, 31]
1.835[26, 43, 23, 23, 25, 37, 31, 30]
1.854[25, 40, 23, 24, 27, 29, 29, 33]
1.869[24, 41, 30, 26, 26, 31, 28, 34]
1.892[22, 36, 30, 27, 28, 25, 26, 26]
1.915[22, 39, 30, 26, 30, 27, 26, 29]
1.929[22, 39, 30, 26, 29, 27, 28, 29]
1.958[26, 38, 31, 23, 29, 31, 27, 29]
1.975[25, 36, 25, 22, 30, 30, 29, 26]
1.99[23, 38, 25, 20, 29, 30, 31, 27]
2.012[26, 37, 26, 21, 29, 29, 34, 23]
2.034[27, 35, 24, 24, 29, 29, 34, 24]
2.049[24, 37, 27, 26, 24, 27, 32, 19]
2.072[28, 43, 24, 25, 22, 27, 30, 21]
2.095[29, 42, 24, 25, 21, 26, 28, 21]
2.109[28, 42, 25, 24, 21, 27, 30, 20]
2.132[28, 43, 25, 22, 24, 26, 30, 23]
2.155[30, 42, 24, 20, 27, 24, 29, 22]
2.169[28, 35, 29, 19, 28, 24, 28, 20]
2.192[27, 38, 28, 19, 28, 23, 31, 26]
2.213[27, 41, 27, 19, 26, 21, 26, 27]
2.238[24, 38, 29, 18, 24, 24, 23, 27]
2.252[21, 38, 26, 19, 28, 23, 23, 26]
2.273[22, 45, 23, 19, 28, 28, 25, 29]
2.289[25, 42, 23, 21, 28, 28, 23, 24]
2.312[26, 38, 23, 21, 28, 28, 25, 27]
2.334[27, 41, 22, 23, 30, 26, 27, 25]
2.35[27, 41, 21, 22, 24, 28, 31, 28]
2.372[25, 39, 20, 24, 24, 27, 32, 27]
2.393[22, 39, 22, 24, 23, 27, 32, 26]
